scenario_name,agent_id,strategy,final_score,final_q_values,full_q_values
SmallWorld_STFT_vs_QL,10,q_learning,444.17948717948747,"{'avg_cooperate': 2.8020826878297957, 'avg_defect': 4.0211697574592655}","{'initial': {'cooperate': 0.06153846153846154, 'defect': 0.0}, (0.8,): {'cooperate': 0.21458498461538467, 'defect': 1.9264519240910707}, (0.6,): {'cooperate': 1.5974925581909258, 'defect': 3.4019185608110907}, (1.0,): {'cooperate': 0.1477841230769231, 'defect': 0.0}, (0.4,): {'cooperate': 5.116456189444511, 'defect': 7.947126977273825}, (0.2,): {'cooperate': 9.674639810112568, 'defect': 10.851521082579604}}"
SmallWorld_STFT_vs_QL,11,q_learning,472.641025641026,"{'avg_cooperate': 2.752870156614724, 'avg_defect': 4.505969172832564}","{'initial': {'cooperate': 0.06153846153846154, 'defect': 0.0}, (0.8,): {'cooperate': 0.17618277661538467, 'defect': 1.708071606984603}, (0.6,): {'cooperate': 2.819130387344906, 'defect': 4.9705189669799665}, (0.2,): {'cooperate': 9.788020335367266, 'defect': 10.85434765690496}, (1.0,): {'cooperate': 0.03076923076923077, 'defect': 0.9785766531282052}, (0.4,): {'cooperate': 3.6415797480530934, 'defect': 8.524300152997649}}"
SmallWorld_STFT_vs_QL,12,q_learning,442.333333333334,"{'avg_cooperate': 3.1283063737869603, 'avg_defect': 4.00171543017757}","{'initial': {'cooperate': 0.06153846153846154, 'defect': 0.0}, (0.8,): {'cooperate': 0.19095200738461543, 'defect': 0.0}, (0.6,): {'cooperate': 1.848012253364098, 'defect': 4.685238606594761}, (1.0,): {'cooperate': 0.10676923076923078, 'defect': 0.0}, (0.4,): {'cooperate': 6.869838944156562, 'defect': 8.559263327346688}, (0.2,): {'cooperate': 9.692727345508791, 'defect': 10.765790647123971}}"
SmallWorld_STFT_vs_QL,13,q_learning,468.8461538461546,"{'avg_cooperate': 4.231002705403927, 'avg_defect': 5.140141180404226}","{'initial': {'cooperate': 0.0, 'defect': 0.26153846153846155}, (0.6,): {'cooperate': 7.158132556468725, 'defect': 9.791758109129757}, (0.8,): {'cooperate': 0.8285300773274988, 'defect': 0.6929964364168202}, (1.0,): {'cooperate': 0.8066056752347273, 'defect': 0.0}, (0.4,): {'cooperate': 6.715219907301406, 'defect': 9.14005690317745}, (0.2,): {'cooperate': 9.87752801609121, 'defect': 10.954497172162867}}"
SmallWorld_STFT_vs_QL,14,q_learning,474.00000000000097,"{'avg_cooperate': 3.8686363611946337, 'avg_defect': 5.198195485632546}","{'initial': {'cooperate': 0.046153846153846156, 'defect': 0.0}, (0.4,): {'cooperate': 9.549617224832836, 'defect': 10.975449827116387}, (0.8,): {'cooperate': 1.3709561220134974, 'defect': 3.134931204686134}, (0.6,): {'cooperate': 1.9382355170314205, 'defect': 4.430210494323481}, (1.0,): {'cooperate': 0.31635076923076927, 'defect': 1.5828924389756}, (0.2,): {'cooperate': 9.990504687905432, 'defect': 11.065688948693678}}"
SmallWorld_STFT_vs_QL,15,q_learning,466.28205128205224,"{'avg_cooperate': 3.960890909597514, 'avg_defect': 5.4539639376599816}","{'initial': {'cooperate': 0.07692307692307693, 'defect': 0.0}, (0.8,): {'cooperate': 0.9789815032028671, 'defect': 3.3698083593925467}, (1.0,): {'cooperate': 0.5668927583461235, 'defect': 0.0}, (0.6,): {'cooperate': 4.8274950825024625, 'defect': 8.63727014051252}, (0.4,): {'cooperate': 7.4494962395636515, 'defect': 9.5897712908344}, (0.2,): {'cooperate': 9.865556797046901, 'defect': 11.12693383522042}}"
SmallWorld_STFT_vs_QL,16,q_learning,456.25641025641124,"{'avg_cooperate': 4.170490736195112, 'avg_defect': 4.971950657284517}","{'initial': {'cooperate': 0.06153846153846154, 'defect': 0.0}, (0.6,): {'cooperate': 6.844711750018932, 'defect': 9.166402825316556}, (0.8,): {'cooperate': 0.4980800912743386, 'defect': 0.0}, (1.0,): {'cooperate': 0.6050751413795685, 'defect': 0.3628965945334942}, (0.4,): {'cooperate': 7.319370162927195, 'defect': 9.394531376661666}, (0.2,): {'cooperate': 9.694168810032174, 'defect': 10.907873147195389}}"
SmallWorld_STFT_vs_QL,17,q_learning,420.5641025641034,"{'avg_cooperate': 3.0279264036650013, 'avg_defect': 3.690403107966572}","{'initial': {'cooperate': 0.046153846153846156, 'defect': 0.0}, (0.6,): {'cooperate': 0.7019768695458408, 'defect': 0.5854329621244985}, (0.8,): {'cooperate': 0.6032468030690463, 'defect': 1.8699274893151117}, (1.0,): {'cooperate': 0.0913846153846154, 'defect': 0.0}, (0.4,): {'cooperate': 7.091855391194229, 'defect': 8.903514205890382}, (0.2,): {'cooperate': 9.63294089664243, 'defect': 10.783543990469441}}"
SmallWorld_STFT_vs_QL,18,q_learning,457.0769230769237,"{'avg_cooperate': 3.217573303987194, 'avg_defect': 4.888513036245116}","{'initial': {'cooperate': 0.03076923076923077, 'defect': 0.0}, (0.4,): {'cooperate': 5.8557210985684875, 'defect': 8.713510208453556}, (0.6,): {'cooperate': 2.710622213836077, 'defect': 5.745130328090176}, (0.2,): {'cooperate': 9.656733308143949, 'defect': 10.653930322569767}, (0.8,): {'cooperate': 0.9900555110669605, 'defect': 3.17318769312643}, (1.0,): {'cooperate': 0.06153846153846154, 'defect': 1.0453196652307692}}"
SmallWorld_STFT_vs_QL,19,q_learning,493.69230769230876,"{'avg_cooperate': 4.3109345281914235, 'avg_defect': 5.690655021083219}","{'initial': {'cooperate': 0.0, 'defect': 0.26153846153846155}, (0.6,): {'cooperate': 7.589384053569012, 'defect': 9.285055233457374}, (1.0,): {'cooperate': 0.24889552000000006, 'defect': 0.0}, (0.8,): {'cooperate': 2.1320346014405587, 'defect': 4.059737751413053}, (0.4,): {'cooperate': 6.112573893613412, 'defect': 9.564473179216888}, (0.2,): {'cooperate': 9.782719100525558, 'defect': 10.973125500873534}}"
SmallWorld_STFT_vs_QL,20,suspicious_tit_for_tat,436.0769230769231,,
SmallWorld_STFT_vs_QL,21,suspicious_tit_for_tat,461.6410256410268,,
SmallWorld_STFT_vs_QL,22,suspicious_tit_for_tat,458.4615384615396,,
SmallWorld_STFT_vs_QL,23,suspicious_tit_for_tat,454.94871794871847,,
SmallWorld_STFT_vs_QL,24,suspicious_tit_for_tat,441.6410256410265,,
SmallWorld_STFT_vs_QL,25,suspicious_tit_for_tat,433.28205128205167,,
SmallWorld_STFT_vs_QL,26,suspicious_tit_for_tat,452.2307692307696,,
SmallWorld_STFT_vs_QL,27,suspicious_tit_for_tat,438.97435897435935,,
SmallWorld_STFT_vs_QL,28,suspicious_tit_for_tat,446.79487179487234,,
SmallWorld_STFT_vs_QL,29,suspicious_tit_for_tat,458.3846153846166,,
SmallWorld_STFT_vs_QL,30,suspicious_tit_for_tat,415.56410256410265,,
SmallWorld_STFT_vs_QL,31,suspicious_tit_for_tat,424.4102564102571,,
SmallWorld_STFT_vs_QL,32,suspicious_tit_for_tat,430.6666666666669,,
SmallWorld_STFT_vs_QL,33,suspicious_tit_for_tat,419.6410256410265,,
SmallWorld_STFT_vs_QL,34,suspicious_tit_for_tat,462.1794871794881,,
SmallWorld_STFT_vs_QL,35,suspicious_tit_for_tat,468.9487179487187,,
SmallWorld_STFT_vs_QL,36,suspicious_tit_for_tat,473.61538461538566,,
SmallWorld_STFT_vs_QL,37,suspicious_tit_for_tat,439.61538461538487,,
SmallWorld_STFT_vs_QL,38,suspicious_tit_for_tat,491.69230769230904,,
SmallWorld_STFT_vs_QL,39,suspicious_tit_for_tat,460.30769230769323,,
